62.76632,64.63252,158.78804
62.88904,64.70152,158.80032
62.96968,64.8042,159.11504
62.98176,64.80896,159.22068
62.99372,64.8706,159.22344
62.99944,64.97884,159.77612
63.01484,64.98988,160.15108
63.07728,65.03916,161.2174
63.13256,65.17452,161.62956
63.157,65.17976,161.75376
63.17536,65.30324,162.43824
63.21932,65.36096,162.48952
63.23472,65.90616,162.51328
63.24888,66.35184,162.6564
63.32096,67.62132,162.688
63.32212,69.41716,162.89596
63.33004,69.44608,162.92836
63.40692,69.77004,164.85312
63.42448,69.84384,165.55664
63.43044,70.31152,165.58884
63.43988,71.70296,165.91432
63.4954,72.30488,166.09928
63.50152,72.31296,167.1562
63.51244,72.31748,167.17576
63.51508,72.43024,167.31956
63.58704,72.51724,167.33092
63.60876,72.6634,168.15568
63.61568,72.71552,168.17468
63.77256,72.75484,168.17724
63.86224,72.96052,168.58
63.8682,72.9716,170.77384
63.87284,73.30628,170.83452
64.22292,73.41496,171.91288
64.34252,73.88132,172.0628
64.42556,74.01696,172.15088
64.491,74.02456,172.27156
64.51032,74.0854,172.2764
64.57432,74.48412,172.37204
64.5778,74.92268,172.47396
64.58928,75.25576,172.47992
64.5968,75.474,172.91216
64.60728,75.84076,173.33292
64.68972,75.8452,174.09456
64.75872,75.86552,174.20844
64.76404,75.8668,174.45964
64.77624,75.9706,174.69472
64.84084,76.23008,174.8918
64.8512,76.3046,174.89368
64.85452,76.90616,174.97496
64.86168,77.07652,175.02096
64.96828,77.35308,175.08256
64.97452,77.64036,175.28596
65.05656,78.04664,175.44332
65.14228,78.05392,175.502
65.17648,78.17492,175.68284
65.17808,78.2058,175.71516
65.44132,78.23808,176.97184
66.82224,78.33388,178.3612
69.45672,78.51396,178.38704
69.60784,78.53408,178.77328
69.64904,78.61204,179.2496
69.67068,79.04628,179.4826
69.77164,79.06068,179.49996
69.7918,79.32036,180.04996
69.82216,80.07596,180.07656
69.82624,80.21988,180.1602
71.56008,80.33876,180.58064
71.715,80.405,180.88452
